timestamp,open,high,low,close,volume
2022-06-30 19:00:00,252.2800,254.3090,252.2540,253.6630,8144
2022-06-30 18:00:00,252.8220,253.0190,252.0080,252.5300,9808
2022-06-30 17:00:00,253.0190,253.2160,252.8440,253.1900,2957
2022-06-30 16:00:00,252.8510,253.0580,252.0080,253.0230,7747335
2022-06-30 15:00:00,252.9600,254.6530,251.0230,252.8850,4885072
2022-06-30 14:00:00,254.8840,255.1950,252.5830,252.9640,1487721
2022-06-30 13:00:00,254.6530,255.2830,253.2180,254.8830,1080303
2022-06-30 12:00:00,254.4960,255.5390,252.9530,254.6370,1669517
2022-06-30 11:00:00,252.8420,254.6730,252.1750,254.4900,1810252
2022-06-30 10:00:00,250.7940,252.9790,248.9560,252.8460,2820671
2022-06-30 09:00:00,251.8960,254.9880,250.6490,250.7580,2023882
2022-06-30 08:00:00,251.7390,254.6930,251.0230,252.0380,61175
2022-06-30 07:00:00,251.9750,252.0640,251.0230,251.6840,16105
2022-06-30 06:00:00,251.3450,251.7680,251.0130,251.7430,3792
2022-06-30 05:00:00,252.1820,252.2110,250.3540,251.3980,5929
2022-06-30 04:00:00,254.4860,254.5150,251.9780,252.1370,49184
2022-06-29 19:00:00,255.9920,256.0220,255.6500,255.7100,6399
2022-06-29 18:00:00,256.2280,256.2580,255.7290,256.1440,63373
2022-06-29 17:00:00,256.0410,256.2480,255.9590,256.2220,2170
2022-06-29 16:00:00,256.2180,256.4350,254.1440,256.2320,2487075
2022-06-29 15:00:00,255.9130,256.8390,255.2560,256.2420,2608043
2022-06-29 14:00:00,256.5040,257.5870,255.8660,255.9360,1379124
2022-06-29 13:00:00,255.6820,256.5140,255.1280,256.4880,988116
2022-06-29 12:00:00,256.2870,256.5340,254.5970,255.6510,1156408
2022-06-29 11:00:00,256.8780,257.9120,256.1030,256.2910,1593780
2022-06-29 10:00:00,256.6610,257.9420,255.2950,256.8820,2512713
2022-06-29 09:00:00,252.8320,256.7900,251.7710,256.7200,2134671
2022-06-29 08:00:00,252.0340,253.8060,251.6240,252.5110,40234
2022-06-29 07:00:00,251.8470,253.2450,251.6240,253.2200,12552
2022-06-29 06:00:00,251.8180,252.2210,251.7610,251.8410,2402
2022-06-29 05:00:00,252.0930,252.1230,251.5250,251.5560,898
2022-06-29 04:00:00,252.5950,253.2060,252.5190,252.7470,2426
