timestamp,open,high,low,close,volume
2021-10-29 19:00:00,324.6810,324.8690,324.5050,324.5640,9795
2021-10-29 18:00:00,324.6710,324.8590,324.4860,324.6620,5450
2021-10-29 17:00:00,324.6710,324.7220,324.3680,324.6520,225711
2021-10-29 16:00:00,324.4460,324.8590,323.5660,324.6030,6009913
2021-10-29 15:00:00,322.8560,324.8690,322.5300,324.4270,4231529
2021-10-29 14:00:00,322.9790,323.5480,322.6080,322.8230,2169527
2021-10-29 13:00:00,322.0690,323.2540,321.8840,322.9600,2107288
2021-10-29 12:00:00,320.4050,322.1140,320.0740,322.0450,2003976
2021-10-29 11:00:00,320.7580,321.7080,320.1620,320.3870,2380759
2021-10-29 10:00:00,318.3410,322.4420,317.9420,320.7490,3234115
2021-10-29 09:00:00,317.5780,320.8370,316.4260,318.3520,3920686
2021-10-29 08:00:00,317.2720,318.1950,316.7190,317.4620,62101
2021-10-29 07:00:00,316.9910,317.4910,316.5730,317.1780,31732
2021-10-29 06:00:00,317.6950,317.7450,316.2990,316.9820,5606
2021-10-29 05:00:00,317.9600,318.0090,316.9350,317.3050,9932
2021-10-29 04:00:00,318.0380,318.0880,316.7290,317.5010,6230
2021-10-28 19:00:00,317.8420,318.0580,317.5610,317.6670,9107
2021-10-28 18:00:00,317.9990,318.0480,317.5800,317.6770,12902
2021-10-28 17:00:00,318.0180,318.2150,317.6390,317.9800,37599
2021-10-28 16:00:00,317.3330,318.5080,316.1030,317.9510,3751490
2021-10-28 15:00:00,316.5040,317.8920,315.5460,317.2860,3040985
2021-10-28 14:00:00,316.6430,317.0600,316.3870,316.5030,1233058
2021-10-28 13:00:00,315.6510,316.6880,315.3990,316.6110,1136432
2021-10-28 12:00:00,316.7950,317.0410,315.2280,315.5830,1554807
2021-10-28 11:00:00,315.4870,317.4120,315.3700,316.7670,2287456
2021-10-28 10:00:00,314.8190,316.2480,314.4010,315.4850,3800692
2021-10-28 09:00:00,317.2730,318.3520,314.3330,314.8590,3156978
2021-10-28 08:00:00,317.9680,318.7530,316.9350,317.0210,60008
2021-10-28 07:00:00,317.4120,318.7040,317.2090,317.4620,19707
