timestamp,open,high,low,close,volume,sentiment_score,Predictions_lstm
2021-06-11 00:00:00+00:00,251.252,252.077,251.043,251.85,3395,0.3365953109072375,250.09127438075637
2021-06-11 00:00:00+00:00,252.023,252.468,251.96,252.055,10895,0.3365953109072375,250.23859206891007
2021-06-11 00:00:00+00:00,252.082,252.517,250.503,251.626,39310,0.3365953109072375,249.70724212484728
2021-06-11 00:00:00+00:00,251.789,252.468,250.701,251.636,2216091,0.3365953109072375,249.97116338686823
2021-06-11 00:00:00+00:00,251.623,252.455,251.55,251.889,2269839,0.3365953109072375,249.41049624925142
2021-06-11 00:00:00+00:00,251.906,252.155,251.228,251.362,1391281,0.3365953109072375,249.4511460378385
2021-06-11 00:00:00+00:00,251.379,251.56,250.515,250.869,1754860,0.3365953109072375,249.7464103308393
2021-06-11 00:00:00+00:00,250.881,251.159,250.525,251.079,1099458,0.3365953109072375,249.6204455738818
2021-06-11 00:00:00+00:00,251.086,251.608,251.013,251.523,1151211,0.3365953109072375,249.87709801027324
2021-06-11 00:00:00+00:00,251.535,251.901,251.16,251.811,2449976,0.3365953109072375,249.52591455704265
2021-06-11 00:00:00+00:00,251.828,251.872,251.423,251.577,2752362,0.3365953109072375,249.65319762014593
2021-06-11 00:00:00+00:00,251.594,251.687,251.433,251.626,4127,0.3365953109072375,249.77918656620704
2021-06-11 00:00:00+00:00,251.643,251.687,251.453,251.626,1100,0.3365953109072375,249.75906123201815
2021-06-11 00:00:00+00:00,251.555,251.687,251.492,251.577,1785,0.3365953109072375,250.23990432777998
2021-06-14 00:00:00+00:00,252.219,252.468,252.116,252.407,464,0.3174107142857142,250.27284988687285
2021-06-14 00:00:00+00:00,252.522,252.566,252.458,252.505,200,0.3174107142857142,250.5198569182068
2021-06-14 00:00:00+00:00,252.609,252.859,252.536,252.798,4161,0.3174107142857142,250.56507240009694
2021-06-14 00:00:00+00:00,252.463,252.829,252.36,252.553,9195,0.3174107142857142,250.48743747211705
2021-06-14 00:00:00+00:00,252.717,252.761,252.097,252.241,6431,0.3174107142857142,250.80090406557116
2021-06-14 00:00:00+00:00,252.316,252.614,250.701,251.665,1812441,0.3174107142857142,250.82483918357588
2021-06-14 00:00:00+00:00,251.691,251.823,250.838,251.597,1537026,0.3174107142857142,251.07020740314144
2021-06-14 00:00:00+00:00,251.604,251.97,251.404,251.846,1040352,0.3174107142857142,251.23689451599677
2021-06-14 00:00:00+00:00,251.853,252.116,251.539,251.846,743788,0.3174107142857142,251.02969670190004
2021-06-14 00:00:00+00:00,251.867,252.424,251.736,252.304,783924,0.3174107142857142,251.02606228908527
2021-06-14 00:00:00+00:00,252.326,252.507,252.155,252.294,873147,0.3174107142857142,251.00520523451272
2021-06-14 00:00:00+00:00,252.307,253.884,251.8,253.754,3220183,0.3174107142857142,250.87923443027933
2021-06-14 00:00:00+00:00,253.781,253.884,253.581,253.725,4815249,0.3174107142857142,251.32875868416488
2021-06-14 00:00:00+00:00,253.742,253.786,253.542,253.676,9606,0.3174107142857142,251.36374217523542
2021-06-14 00:00:00+00:00,253.684,253.728,253.434,253.51,7969,0.3174107142857142,251.55674703279928
2021-06-14 00:00:00+00:00,253.547,253.728,253.444,253.51,6769,0.3174107142857142,251.83858637330633
2021-06-15 00:00:00+00:00,253.85,254.197,253.473,253.872,3907,0.2960843373493976,251.47366955651114
2021-06-15 00:00:00+00:00,253.869,253.913,253.776,253.823,579,0.2960843373493976,251.92462701478453
2021-06-15 00:00:00+00:00,253.791,253.933,253.717,253.872,4474,0.2960843373493976,251.662876724811
2021-06-15 00:00:00+00:00,253.898,254.294,253.678,254.008,14650,0.2960843373493976,251.53697848788838
2021-06-15 00:00:00+00:00,253.801,254.275,253.327,253.53,25737,0.2960843373493976,251.63307574918514
2021-06-15 00:00:00+00:00,253.596,253.943,252.273,253.208,1685238,0.2960843373493976,251.15108971827857
2021-06-15 00:00:00+00:00,253.234,253.669,252.663,252.817,1841236,0.2960843373493976,251.45639853654615
2021-06-15 00:00:00+00:00,252.819,253.454,252.487,253.329,1356657,0.2960843373493976,251.18401713554374
2021-06-15 00:00:00+00:00,253.342,253.533,252.331,252.573,995531,0.2960843373493976,251.08601498233907
2021-06-15 00:00:00+00:00,252.609,252.654,252.019,252.27,1147183,0.2960843373493976,251.17374886106876
2021-06-15 00:00:00+00:00,252.287,252.468,251.648,252.026,1147671,0.2960843373493976,250.7245813964612
2021-06-15 00:00:00+00:00,252.048,252.761,251.56,252.427,2633107,0.2960843373493976,250.8820464135719
2021-06-15 00:00:00+00:00,252.287,252.663,252.224,252.427,3428963,0.2960843373493976,250.6883219301762
2021-06-15 00:00:00+00:00,252.326,252.507,252.263,252.334,3256,0.2960843373493976,250.79228065014047
2021-06-15 00:00:00+00:00,252.434,252.683,252.263,252.427,4659,0.2960843373493976,250.99829319816118
2021-06-15 00:00:00+00:00,252.15,252.605,251.99,252.544,7233,0.2960843373493976,250.72284582827845
2021-06-16 00:00:00+00:00,252.473,252.956,252.409,252.651,3676,0.29375,250.92373028633756
2021-06-16 00:00:00+00:00,252.541,252.839,252.458,252.778,830,0.29375,250.9711893075859
2021-06-16 00:00:00+00:00,252.063,252.693,251.98,252.309,5995,0.29375,250.91836030534006
2021-06-16 00:00:00+00:00,252.326,252.497,251.609,252.309,5630,0.29375,251.18623648579836
2021-06-16 00:00:00+00:00,252.473,254.48,252.36,253.92,2215836,0.29375,250.84276935661376
2021-06-16 00:00:00+00:00,253.947,254.499,253.005,253.54,2088520,0.29375,250.87731139654372
2021-06-16 00:00:00+00:00,253.557,253.816,252.565,252.69,1195853,0.29375,250.8176852561884
2021-06-16 00:00:00+00:00,252.707,252.898,251.902,252.837,1505157,0.29375,250.31909945294154
2021-06-16 00:00:00+00:00,252.863,253.073,252.243,252.423,1017331,0.29375,250.4949119051271
2021-06-16 00:00:00+00:00,252.443,252.487,248.377,250.547,4517090,0.29375,249.81322668223746
2021-06-16 00:00:00+00:00,250.569,252.448,250.32,251.44,3754808,0.29375,249.6787292189877
2021-06-16 00:00:00+00:00,251.389,251.491,250.525,250.62,3430415,0.29375,249.71689962445657
2021-06-16 00:00:00+00:00,250.705,250.856,250.603,250.796,7025,0.29375,248.40497335474242
2021-06-16 00:00:00+00:00,250.861,250.905,250.125,250.19,15800,0.29375,248.6266725364428
2021-06-16 00:00:00+00:00,250.217,250.319,249.485,249.531,23425,0.29375,248.1741185973323
2021-06-17 00:00:00+00:00,249.006,250.026,248.944,249.302,2932,0.3001090512540894,247.73218367469886
2021-06-17 00:00:00+00:00,249.211,249.557,249.149,249.39,1825,0.3001090512540894,248.71169723557014
2021-06-17 00:00:00+00:00,249.826,250.222,249.764,249.819,2074,0.3001090512540894,247.90232982936791
2021-06-17 00:00:00+00:00,249.787,250.71,249.725,249.859,17320,0.3001090512540894,248.65299028115135
2021-06-17 00:00:00+00:00,250.481,250.746,249.402,249.966,37534,0.3001090512540894,248.66123271820047
2021-06-17 00:00:00+00:00,250.168,251.95,249.568,251.728,1825908,0.3001090512540894,248.5609749310858
2021-06-17 00:00:00+00:00,251.76,253.122,251.404,252.182,2869254,0.3001090512540894,249.83874013925157
2021-06-17 00:00:00+00:00,252.229,254.538,252.097,254.37,2816562,0.3001090512540894,249.36460347246071
2021-06-17 00:00:00+00:00,254.396,254.519,253.2,254.086,2049778,0.3001090512540894,250.6996545252092
2021-06-17 00:00:00+00:00,254.113,255.33,254.01,254.775,1866158,0.3001090512540894,251.0170820843766
2021-06-17 00:00:00+00:00,254.816,255.359,254.381,254.946,1694196,0.3001090512540894,251.32720453425907
2021-06-17 00:00:00+00:00,254.982,255.642,254.616,254.76,3548499,0.3001090512540894,252.79747267608917
2021-06-17 00:00:00+00:00,254.777,255.095,254.567,254.848,4344468,0.3001090512540894,252.22984512391363
2021-06-17 00:00:00+00:00,254.865,254.988,254.703,254.75,3309,0.3001090512540894,253.26681990036872
2021-06-17 00:00:00+00:00,254.797,255.251,254.713,255.19,3910,0.3001090512540894,252.95261553925502
2021-06-17 00:00:00+00:00,254.875,255.232,254.811,255.014,3928,0.3001090512540894,252.77209830642073
2021-06-18 00:00:00+00:00,254.865,254.91,254.684,254.731,2859,0.3068126520681265,253.256297640306
2021-06-18 00:00:00+00:00,254.865,254.91,254.801,254.848,2367,0.3068126520681265,252.3241100606133
2021-06-18 00:00:00+00:00,254.767,254.91,254.703,254.848,1337,0.3068126520681265,252.56528751798146
2021-06-18 00:00:00+00:00,254.865,254.91,254.049,254.301,10493,0.3068126520681265,251.97469241194494
2021-06-18 00:00:00+00:00,254.377,254.626,252.605,253.676,75315,0.3068126520681265,251.78708777175808
2021-06-18 00:00:00+00:00,253.684,255.076,252.605,254.038,6276634,0.3068126520681265,251.91914818282083
2021-06-18 00:00:00+00:00,254.064,256.179,253.84,254.379,3288039,0.3068126520681265,251.2767581587171
2021-06-18 00:00:00+00:00,254.396,254.792,253.317,253.852,2429237,0.3068126520681265,251.42344693017736
2021-06-18 00:00:00+00:00,253.875,255.007,253.62,254.721,1515532,0.3068126520681265,251.0250161103549
2021-06-18 00:00:00+00:00,254.728,255.027,253.971,254.506,1225483,0.3068126520681265,251.0209221045719
2021-06-18 00:00:00+00:00,254.514,254.963,253.932,254.165,1285660,0.3068126520681265,251.1037274534446
2021-06-18 00:00:00+00:00,254.172,255.037,252.702,253.159,4041913,0.3068126520681265,251.05767744748056
2021-06-18 00:00:00+00:00,253.332,253.63,252.751,252.895,8377378,0.3068126520681265,251.49019071426477
2021-06-18 00:00:00+00:00,252.907,253.206,252.653,252.915,10270,0.3068126520681265,251.25103304704652
2021-06-18 00:00:00+00:00,252.932,253.376,252.653,252.846,31078,0.3068126520681265,251.42701482295726
2021-06-18 00:00:00+00:00,252.814,252.927,252.448,252.797,7815,0.3068126520681265,251.48519566437292
2021-06-21 00:00:00+00:00,253.459,254.9,253.395,254.233,2845,0.3180467091295116,251.42580536777763
2021-06-21 00:00:00+00:00,254.719,255.291,254.459,254.799,6806,0.3180467091295116,251.63281571632155
2021-06-21 00:00:00+00:00,254.601,254.646,254.538,254.584,189,0.3180467091295116,251.81657428903722
2021-06-21 00:00:00+00:00,254.435,254.861,253.61,254.213,15628,0.3180467091295116,252.1885240877019
2021-06-21 00:00:00+00:00,254.523,254.812,253.22,253.725,28017,0.3180467091295116,252.6139680889612
2021-06-21 00:00:00+00:00,253.752,254.372,251.794,254.155,2423933,0.3180467091295116,252.91650120759152
2021-06-21 00:00:00+00:00,254.182,257.019,254.001,256.576,3870772,0.3180467091295116,253.1178754949984
2021-06-21 00:00:00+00:00,256.574,257.371,256.275,256.791,2264600,0.3180467091295116,253.57092531073255
2021-06-21 00:00:00+00:00,256.818,256.922,255.66,255.746,1290409,0.3180467091295116,253.42707271166844
2021-06-21 00:00:00+00:00,255.759,256.99,255.465,256.508,1696328,0.3180467091295116,253.42323873874903
2021-06-21 00:00:00+00:00,256.54,256.618,255.932,256.03,1290225,0.3180467091295116,253.90328359409233
2021-06-21 00:00:00+00:00,256.027,256.795,255.665,256.44,3342921,0.3180467091295116,253.61738048418178
2021-06-21 00:00:00+00:00,256.416,256.726,255.756,256.479,4227700,0.3180467091295116,254.46782098828393
2021-06-21 00:00:00+00:00,256.525,256.57,256.412,256.459,1666,0.3180467091295116,254.40018825463954
2021-06-21 00:00:00+00:00,256.554,256.746,256.48,256.557,4408,0.3180467091295116,253.64618365928445
2021-06-21 00:00:00+00:00,256.642,257.049,256.578,256.801,10611,0.3180467091295116,253.99457327105011
2021-06-22 00:00:00+00:00,255.539,256.179,255.475,256.117,1662,0.3428801287208367,253.27453622441467
2021-06-22 00:00:00+00:00,256.222,256.502,256.109,256.313,2124,0.3428801287208367,253.80517258992148
2021-06-22 00:00:00+00:00,256.457,256.863,256.392,256.44,1881,0.3428801287208367,254.13414439877835
2021-06-22 00:00:00+00:00,257.209,257.615,256.988,257.143,12287,0.3428801287208367,253.86912857981986
2021-06-22 00:00:00+00:00,257.306,257.498,256.461,256.801,38915,0.3428801287208367,254.44984848431477
2021-06-22 00:00:00+00:00,256.779,258.514,256.168,257.855,2650357,0.3428801287208367,253.88670196357975
2021-06-22 00:00:00+00:00,257.873,258.631,257.203,257.473,2282809,0.3428801287208367,254.3371030724705
2021-06-22 00:00:00+00:00,257.492,258.387,257.115,258.031,1330526,0.3428801287208367,254.7052249454917
2021-06-22 00:00:00+00:00,258.058,258.606,257.876,258.334,1556029,0.3428801287208367,254.85721717791463
2021-06-22 00:00:00+00:00,258.341,258.582,257.964,258.344,1031125,0.3428801287208367,255.90804021617635
2021-06-22 00:00:00+00:00,258.369,258.953,258.155,258.876,1606309,0.3428801287208367,255.41397777530125
2021-06-22 00:00:00+00:00,258.893,259.588,258.765,259.252,3657368,0.3428801287208367,256.0625360208211
2021-06-22 00:00:00+00:00,259.269,259.549,259.106,259.252,3782759,0.3428801287208367,256.24650020091735
2021-06-22 00:00:00+00:00,259.494,259.646,259.429,259.486,8168,0.3428801287208367,256.1993495907398
2021-06-22 00:00:00+00:00,259.455,259.617,259.302,259.554,4120,0.3428801287208367,257.2008026685694
2021-06-22 00:00:00+00:00,259.572,259.793,259.487,259.73,3587,0.3428801287208367,256.71333175842324
2021-06-23 00:00:00+00:00,260.031,260.076,259.487,259.681,4775,0.3131147540983606,257.15533924836745
2021-06-23 00:00:00+00:00,259.435,259.686,259.321,259.623,1121,0.3131147540983606,257.32478391903237
2021-06-23 00:00:00+00:00,259.689,260.154,259.624,259.935,2728,0.3131147540983606,256.9135147324782
2021-06-23 00:00:00+00:00,260.089,260.281,258.814,260.043,49684,0.3131147540983606,257.5111670094878
2021-06-23 00:00:00+00:00,259.494,260.272,258.758,259.993,110977,0.3131147540983606,256.9335674993563
2021-06-23 00:00:00+00:00,260.128,260.604,258.755,259.892,2365844,0.3131147540983606,257.05374501327935
2021-06-23 00:00:00+00:00,259.904,260.154,258.355,258.607,2524675,0.3131147540983606,257.17519850241683
2021-06-23 00:00:00+00:00,258.654,259.432,258.15,259.096,1594461,0.3131147540983606,256.5914670545247
2021-06-23 00:00:00+00:00,259.113,259.178,258.15,258.684,1307668,0.3131147540983606,257.07588409034224
2021-06-23 00:00:00+00:00,258.703,259.407,258.482,259.027,1168673,0.3131147540983606,256.53291732927926
2021-06-23 00:00:00+00:00,259.025,259.178,258.545,258.993,1130996,0.3131147540983606,256.52133074865844
2021-06-23 00:00:00+00:00,259.015,259.422,258.716,259.017,2151787,0.3131147540983606,256.73914153195636
2021-06-23 00:00:00+00:00,259.04,259.085,258.814,258.939,3166401,0.3131147540983606,256.1440170162722
2021-06-23 00:00:00+00:00,259.005,259.06,258.862,258.93,5525,0.3131147540983606,256.72187051199137
2021-06-23 00:00:00+00:00,259.015,259.168,258.95,259.086,3030,0.3131147540983606,256.59259184784173
2021-06-23 00:00:00+00:00,259.035,259.212,258.97,259.149,2530,0.3131147540983606,256.8550799054748
2021-06-24 00:00:00+00:00,259.621,260.379,259.555,260.14,2162,0.2836666666666667,257.2496344214466
2021-06-24 00:00:00+00:00,260.607,260.77,260.454,260.502,5841,0.2836666666666667,257.09224801892253
2021-06-24 00:00:00+00:00,260.724,260.77,260.463,260.511,1191,0.2836666666666667,257.43443312561675
2021-06-24 00:00:00+00:00,260.48,260.565,260.073,260.336,4878,0.2836666666666667,257.4540504886302
2021-06-24 00:00:00+00:00,260.334,260.672,260.092,260.248,19828,0.2836666666666667,257.7405885625101
2021-06-24 00:00:00+00:00,260.236,261.199,259.165,260.521,2108425,0.2836666666666667,258.03949936287745
2021-06-24 00:00:00+00:00,260.519,261.307,260.073,260.552,2529634,0.2836666666666667,258.24655808962854
2021-06-24 00:00:00+00:00,260.578,261.102,260.366,260.855,1510333,0.2836666666666667,258.39410557426635
2021-06-24 00:00:00+00:00,260.861,261.6,260.024,260.145,1640218,0.2836666666666667,258.31477136175914
2021-06-24 00:00:00+00:00,260.172,260.541,259.878,260.14,1439340,0.2836666666666667,258.1980952205811
2021-06-24 00:00:00+00:00,260.163,260.384,259.917,260.179,924113,0.2836666666666667,258.1718863268387
2021-06-24 00:00:00+00:00,260.187,260.75,259.765,260.355,2342613,0.2836666666666667,258.31218312767476
2021-06-24 00:00:00+00:00,260.421,260.984,260.17,260.707,3130148,0.2836666666666667,258.2865547724186
2021-06-24 00:00:00+00:00,260.822,260.945,260.424,260.882,4634,0.2836666666666667,258.36198849197154
2021-06-24 00:00:00+00:00,260.695,260.906,260.415,260.843,5589,0.2836666666666667,258.1439116285341
2021-06-24 00:00:00+00:00,260.841,260.906,260.522,260.687,3271,0.2836666666666667,257.93740925116566
2021-06-25 00:00:00+00:00,260.724,261.258,260.659,261.058,500,0.3130434782608696,258.0487758841051
2021-06-25 00:00:00+00:00,260.988,261.033,260.502,260.931,895,0.3130434782608696,257.96073359430466
2021-06-25 00:00:00+00:00,261.193,261.248,260.961,261.009,1122,0.3130434782608696,258.0207407130415
2021-06-25 00:00:00+00:00,261.095,261.141,260.483,260.56,11984,0.3130434782608696,257.9663575608899
2021-06-25 00:00:00+00:00,261.027,261.16,260.336,260.609,20209,0.3130434782608696,257.548303330778
2021-06-25 00:00:00+00:00,260.753,261.014,259.292,259.52,1932365,0.3130434782608696,257.4588036474861
2021-06-25 00:00:00+00:00,259.523,259.907,258.624,259.467,1574410,0.3130434782608696,257.1757064735923
2021-06-25 00:00:00+00:00,259.484,260.047,259.204,259.569,844240,0.3130434782608696,257.03395227926484
2021-06-25 00:00:00+00:00,259.58,259.627,258.774,258.881,964581,0.3130434782608696,257.06795006436397
2021-06-25 00:00:00+00:00,258.888,259.187,258.472,259.056,1122717,0.3130434782608696,256.56019054357967
2021-06-25 00:00:00+00:00,259.084,259.734,258.862,259.554,1001159,0.3130434782608696,256.650083299805
2021-06-25 00:00:00+00:00,259.582,260.086,258.608,258.773,3281820,0.3130434782608696,256.3416419926222
2021-06-25 00:00:00+00:00,258.791,259.051,258.608,258.851,8262787,0.3130434782608696,256.2556981075584
2021-06-25 00:00:00+00:00,258.781,259.051,258.716,258.988,970,0.3130434782608696,256.7070788751446
2021-06-25 00:00:00+00:00,258.927,259.021,258.706,258.764,2913,0.3130434782608696,256.4962043173018
2021-06-25 00:00:00+00:00,258.859,258.992,258.726,258.773,1735,0.3130434782608696,256.7842844465357
2021-06-28 00:00:00+00:00,259.582,259.783,259.487,259.623,1577,0.3166833166833167,256.925869317138
2021-06-28 00:00:00+00:00,260.207,260.252,259.731,259.896,769,0.3166833166833167,256.9088643773125
2021-06-28 00:00:00+00:00,259.816,259.861,259.682,259.73,493,0.3166833166833167,257.1992908495949
2021-06-28 00:00:00+00:00,260.031,260.232,259.8,260.14,6743,0.3166833166833167,257.36973936805884
2021-06-28 00:00:00+00:00,260.158,260.525,259.956,260.306,19591,0.3166833166833167,257.81526637257576
2021-06-28 00:00:00+00:00,260.387,262.205,259.595,261.439,2278076,0.3166833166833167,257.9343674713889
2021-06-28 00:00:00+00:00,261.495,262.127,261.088,261.244,1654089,0.3166833166833167,258.4166074878832
2021-06-28 00:00:00+00:00,261.277,262.279,261.092,261.976,1401596,0.3166833166833167,258.62596417947555
2021-06-28 00:00:00+00:00,261.994,262.323,261.615,261.707,1147247,0.3166833166833167,258.6749894451815
2021-06-28 00:00:00+00:00,261.725,261.901,261.376,261.486,970666,0.3166833166833167,259.0668105924473
2021-06-28 00:00:00+00:00,261.495,262.03,261.283,261.937,1035466,0.3166833166833167,258.9702960691136
2021-06-28 00:00:00+00:00,261.959,262.625,261.362,262.386,3069246,0.3166833166833167,259.45438050475684
2021-06-28 00:00:00+00:00,262.404,262.616,262.299,262.386,3181481,0.3166833166833167,259.4416328471636
2021-06-28 00:00:00+00:00,262.413,262.508,262.318,262.406,10005,0.3166833166833167,259.3585553708755
2021-06-28 00:00:00+00:00,262.404,262.449,262.074,262.23,4186,0.3166833166833167,259.5393084474698
2021-06-28 00:00:00+00:00,262.326,262.44,262.074,262.122,3099,0.3166833166833167,259.22599908318904
2021-06-29 00:00:00+00:00,262.15,262.332,261.791,262.269,5595,0.2877259752616555,259.4689907233266
2021-06-29 00:00:00+00:00,262.286,262.635,262.221,262.572,1050,0.2877259752616555,259.7317630029269
2021-06-29 00:00:00+00:00,262.579,262.655,262.416,262.591,345,0.2877259752616555,259.64327321471
2021-06-29 00:00:00+00:00,262.755,262.909,262.221,262.269,4209,0.2877259752616555,259.896387994701
2021-06-29 00:00:00+00:00,262.648,263.105,261.947,262.288,16537,0.2877259752616555,259.83087180762095
2021-06-29 00:00:00+00:00,262.282,263.592,261.615,263.021,2056250,0.2877259752616555,259.87237426210964
2021-06-29 00:00:00+00:00,263.038,263.602,262.606,263.402,1830468,0.2877259752616555,260.3877654450773
2021-06-29 00:00:00+00:00,263.419,263.641,262.963,263.48,1167034,0.2877259752616555,260.4595345154361
2021-06-29 00:00:00+00:00,263.507,264.696,263.334,264.524,1672474,0.2877259752616555,260.8878630672987
2021-06-29 00:00:00+00:00,264.532,264.813,264.3,264.739,1163124,0.2877259752616555,261.1628447969373
2021-06-29 00:00:00+00:00,264.757,265.243,264.622,265.159,1585844,0.2877259752616555,261.0488052680509
2021-06-29 00:00:00+00:00,265.187,265.311,264.754,265.003,2937181,0.2877259752616555,261.78786704466177
2021-06-29 00:00:00+00:00,265.021,265.409,264.271,264.749,2288574,0.2877259752616555,261.81445691678573
2021-06-29 00:00:00+00:00,264.728,264.94,264.661,264.876,532,0.2877259752616555,262.08221819900194
2021-06-29 00:00:00+00:00,264.894,264.94,263.665,264.319,17316,0.2877259752616555,262.5078859494695
2021-06-29 00:00:00+00:00,264.337,265.057,264.271,264.983,5790,0.2877259752616555,262.04302580390635
2021-06-30 00:00:00+00:00,265.021,265.067,264.368,264.417,10147,0.2805045871559633,262.47331367316
2021-06-30 00:00:00+00:00,264.152,264.383,263.783,264.319,4915,0.2805045871559633,261.94894228548367
2021-06-30 00:00:00+00:00,264.376,264.627,264.31,264.466,4048,0.2805045871559633,261.9630929110852
2021-06-30 00:00:00+00:00,264.425,264.833,264.32,264.515,7522,0.2805045871559633,262.22489157926594
2021-06-30 00:00:00+00:00,264.512,265.729,264.173,264.515,24806,0.2805045871559633,261.63760433314565
2021-06-30 00:00:00+00:00,264.552,264.715,263.509,263.851,2133930,0.2805045871559633,262.23502681367114
2021-06-30 00:00:00+00:00,263.859,264.958,263.656,264.7,1684737,0.2805045871559633,261.5679155256959
2021-06-30 00:00:00+00:00,264.718,265.028,263.812,263.9,1287528,0.2805045871559633,261.7348082459318
2021-06-30 00:00:00+00:00,263.927,264.286,263.201,263.89,1195524,0.2805045871559633,261.8943535259515
2021-06-30 00:00:00+00:00,263.898,264.295,263.753,264.095,813635,0.2805045871559633,261.49289906817995
2021-06-30 00:00:00+00:00,264.103,264.325,263.753,263.992,1009109,0.2805045871559633,262.14371899488566
2021-06-30 00:00:00+00:00,264.01,264.95,263.831,264.466,3260161,0.2805045871559633,261.2878903679583
2021-06-30 00:00:00+00:00,264.532,264.803,264.466,264.681,4373022,0.2805045871559633,261.71637010171844
2021-06-30 00:00:00+00:00,264.552,264.657,264.407,264.593,2308,0.2805045871559633,261.77545198724295
2021-06-30 00:00:00+00:00,264.532,264.588,264.466,264.524,300,0.2805045871559633,261.4092229115779
2021-06-30 00:00:00+00:00,264.63,264.686,264.534,264.622,1581,0.2805045871559633,262.2060180311879
2021-07-01 00:00:00+00:00,265.157,265.311,264.759,264.808,2614,0.2992907801418439,261.4910304599274
2021-07-01 00:00:00+00:00,264.63,264.676,264.271,264.368,2721,0.2992907801418439,261.7810578120005
2021-07-01 00:00:00+00:00,264.435,264.481,263.714,263.763,4949,0.2992907801418439,261.8759879490489
2021-07-01 00:00:00+00:00,263.927,264.266,263.763,264.202,5067,0.2992907801418439,261.344885943298
2021-07-01 00:00:00+00:00,264.025,264.432,263.88,264.007,13958,0.2992907801418439,261.8655866345042
2021-07-01 00:00:00+00:00,264.034,264.579,263.109,264.446,1789539,0.2992907801418439,261.1826556727795
2021-07-01 00:00:00+00:00,264.502,264.813,263.792,264.144,1907961,0.2992907801418439,261.30177491342033
2021-07-01 00:00:00+00:00,264.181,264.266,263.539,264.163,1115456,0.2992907801418439,261.41986611715856
2021-07-01 00:00:00+00:00,264.171,264.354,263.743,263.978,818000,0.2992907801418439,260.8322039399326
