timestamp,open,high,low,close,volume
2017-10-31 19:00:00,77.2100,77.2610,77.0710,77.1210,2274
2017-10-31 18:00:00,77.2100,77.2520,77.1450,77.1960,1605
2017-10-31 17:00:00,77.2190,77.2610,77.0610,77.1960,828
2017-10-31 16:00:00,77.1080,77.8160,77.0430,77.2050,3725796
2017-10-31 15:00:00,77.2230,77.4010,76.9780,77.0940,5485862
2017-10-31 14:00:00,77.3390,77.5070,77.1450,77.2090,2727171
2017-10-31 13:00:00,77.3810,77.5400,77.1080,77.3250,2103183
2017-10-31 12:00:00,77.6310,77.6880,77.1630,77.3620,2742279
2017-10-31 11:00:00,77.6410,77.7300,77.4230,77.6170,2593079
2017-10-31 10:00:00,77.4780,77.7900,77.3490,77.6220,3324669
2017-10-31 09:00:00,77.9790,78.2720,77.3950,77.4640,2605457
2017-10-31 08:00:00,77.8680,78.0870,77.7280,77.9930,26397
2017-10-31 07:00:00,77.7660,78.0030,77.7010,77.9460,7815
2017-10-31 04:00:00,78.0160,78.0590,77.9510,78.0020,118
2017-10-30 19:00:00,77.6550,77.7440,77.5710,77.6220,4075
2017-10-30 18:00:00,77.6450,77.6880,77.5710,77.6310,2754
2017-10-30 16:00:00,77.7010,77.8360,77.5620,77.7420,5038417
2017-10-30 15:00:00,77.5430,77.8550,77.3390,77.7050,4148020
2017-10-30 14:00:00,77.3390,77.6050,77.1910,77.5340,2406893
2017-10-30 13:00:00,77.6640,77.7530,77.2470,77.3250,2067331
2017-10-30 12:00:00,77.8860,77.9570,77.4320,77.6590,2794883
2017-10-30 11:00:00,77.7290,78.0870,77.4600,77.8720,3245720
2017-10-30 10:00:00,78.0350,78.2120,77.5990,77.7150,4846019
2017-10-30 09:00:00,77.8400,78.1330,76.9730,78.0290,4131702
2017-10-30 08:00:00,77.6360,78.0310,77.4600,77.7330,44700
2017-10-30 07:00:00,77.6360,77.7070,77.4970,77.6220,8931
2017-10-30 06:00:00,77.5990,77.7250,77.4970,77.6220,6684
2017-10-30 05:00:00,77.7660,77.8090,77.5620,77.7330,1126
2017-10-30 04:00:00,77.8490,77.9760,77.6630,77.7150,1300
2017-10-27 19:00:00,77.8210,77.9010,77.6730,77.8440,34362
2017-10-27 18:00:00,77.8120,77.8920,77.7010,77.7520,3500
2017-10-27 17:00:00,77.8030,77.9010,77.6360,77.7980,8097
